1492	rn	304786	Elk4	NP_001100643
1493	hs	2015	EMR1	NP_001965
1493	mm	13733	Emr1	NP_034260
1493	rn	316137	Emr1	NP_001007558
1496	hs	2039	DMTN	NP_001107607
1496	mm	13829	Dmtn	NP_001239591
1496	rn	361069	Dmtn	NP_001101855
1501	hs	2067	ERCC1	NP_001974
1501	mm	13870	Ercc1	NP_031974
1501	rn	292673	Ercc1	NP_001099698
1503	hs	2109	ETFB	NP_001976
1503	mm	110826	Etfb	NP_080971
1503	rn	292845	Etfb	NP_001004220
1504	hs	2118	ETV4	NP_001073143
1504	mm	18612	Etv4	NP_032841
1504	rn	360635	Etv4	NP_001101769
1506	hs	2125	EVPL	NP_001979
1506	mm	14027	Evpl	NP_079552
1506	rn	303687	Evpl	NP_001100536
1508	hs	2140	EYA3	NP_001981
1508	mm	14050	Eya3	NP_997592
1508	rn	313027	Eya3	NP_001101380
1510	hs	2149	F2R	NP_001983
1510	mm	14062	F2r	NP_034299
1510	rn	25439	F2r	NP_037082
1511	hs	2152	F3	NP_001984
1511	mm	14066	F3	NP_034301
1511	rn	25584	F3	NP_037189
1514	hs	2199	FBLN2	NP_001158507
1514	mm	14115	Fbln2	NP_032018
1514	rn	282583	Fbln2	XP_006236985
1515	hs	2201	FBN2	NP_001990
1515	mm	14119	Fbn2	NP_034311
1515	rn	689008	Fbn2	NP_114014
1516	hs	2205	FCER1A	NP_001992
1516	mm	14125	Fcer1a	NP_034314
1516	rn	25047	Fcer1a	NP_036856
1517	hs	2208	FCER2	NP_001207429
1517	mm	14128	Fcer2a	NP_038545
1517	rn	171075	Fcer2	NP_001029096
1518	hs	2219	FCN1	NP_001994
1518	mm	14134	Fcnb	NP_034320
1518	rn	114091	Fcnb	NP_446086
1519	hs	2224	FDPS	NP_001995
1519	mm	110196	Fdps	NP_001240680
1519	rn	83791	Fdps	NP_114028
1521	hs	2247	FGF2	NP_001997
1521	mm	14173	Fgf2	NP_032032
1521	rn	54250	Fgf2	NP_062178
1522	hs	2249	FGF4	NP_001998
1522	mm	14175	Fgf4	NP_034332
1522	rn	116499	Fgf4	NP_446261
1523	hs	2254	FGF9	NP_002001
1523	mm	14180	Fgf9	NP_038546
1523	rn	25444	Fgf9	NP_037084
1525	hs	2287	FKBP3	NP_002004
1525	mm	30795	Fkbp3	NP_038930
1525	rn	299104	Fkbp3	NP_001100206
1527	hs	2308	FOXO1	NP_002006
1527	mm	56458	Foxo1	NP_062713
1527	rn	84482	Foxo1	NP_001178775
1530	hs	2331	FMOD	NP_002014
1530	mm	14264	Fmod	NP_067330
1530	rn	64507	Fmod	NP_542429
1531	hs	2332	FMR1	NP_002015
1531	mm	14265	Fmr1	NP_032057
1531	rn	24948	Fmr1	NP_434691
1533	hs	2335	FN1	NP_997647
1533	mm	14268	Fn1	NP_034363
1533	rn	25661	Fn1	NP_062016
1534	hs	2339	FNTA	NP_002018
1534	mm	14272	Fnta	NP_032059
1534	rn	25318	Fnta	NP_036979
1535	hs	2342	FNTB	NP_002019
1535	mm	110606	Fntb	NP_666039
1535	rn	64511	Fntb	NP_742031
1538	hs	2526	FUT4	NP_002024
1538	mm	14345	Fut4	NP_034372
1538	rn	60670	Fut4	NP_071555
1539	hs	2531	KDSR	NP_002026
1539	mm	70750	Kdsr	NP_081810
1539	rn	360833	Kdsr	NP_001101812
1542	hs	2549	GAB1	NP_997006
1542	mm	14388	Gab1	NP_067331
1542	rn	361388	Gab1	NP_001101914
1543	hs	2551	GABPA	NP_001184226
1543	mm	14390	Gabpa	NP_032091
1543	rn	363735	Gabpa	NP_001102311
1545	hs	2596	GAP43	NP_001123536
1545	mm	14432	Gap43	NP_032109
1545	rn	29423	Gap43	NP_058891
1547	hs	2617	GARS	NP_002038
1547	mm	353172	Gars	NP_851009
1547	rn	297113	Gars	NP_001258068
1548	hs	2619	GAS1	NP_002039
1548	mm	14451	Gas1	NP_032112
1548	rn	683470	Gas1	XP_003751685
1550	hs	2625	GATA3	NP_002042
1550	mm	14462	Gata3	NP_032117
1550	rn	85471	Gata3	NP_579827
1551	hs	2626	GATA4	NP_002043
1551	mm	14463	Gata4	NP_032118
1551	rn	54254	Gata4	NP_653331
1554	hs	2670	GFAP	NP_002046
1554	mm	14580	Gfap	NP_034407
1554	rn	24387	Gfap	NP_058705
1556	hs	2701	GJA4	NP_002051
1556	mm	14612	Gja4	NP_032146
1556	rn	25655	Gja4	NP_067686
1557	hs	2730	GCLM	NP_002052
1557	mm	14630	Gclm	NP_032155
1557	rn	29739	Gclm	NP_059001
1558	hs	2740	GLP1R	NP_002053
1558	mm	14652	Glp1r	NP_067307
1558	rn	25051	Glp1r	NP_036860
1563	hs	2769	GNA15	NP_002059
1563	mm	14676	Gna15	NP_034434
1563	rn	89788	Gna15	NP_445994
1566	hs	2776	GNAQ	NP_002063
1566	mm	14682	Gnaq	NP_032165
1566	rn	81666	Gnaq	NP_112298
1571	hs	2805	GOT1	NP_002070
1571	mm	14718	Got1	NP_034454
1571	rn	24401	Got1	NP_036703
1572	hs	2806	GOT2	NP_002071
1572	mm	14719	Got2	NP_034455
1572	rn	25721	Got2	NP_037309
1576	hs	2885	GRB2	NP_002077
1576	mm	14784	Grb2	NP_032189
1576	rn	81504	Grb2	NP_110473
1577	hs	2896	GRN	NP_002078
1577	mm	14824	Grn	NP_032201
1577	rn	29143	Grn	NP_058809
1578	hs	2901	GRIK5	NP_002079
1578	mm	14809	Grik5	NP_032194
1578	rn	24407	Grik5	NP_113696
1580	hs	2922	GRP	NP_001012531
1580	mm	225642	Grp	NP_778177
1580	rn	171101	Grp	NP_598254
1585	hs	2962	GTF2F1	NP_002087
1585	mm	98053	Gtf2f1	NP_598562
1585	rn	316123	Gtf2f1	NP_001007712
1586	hs	2979	GUCA1B	NP_002089
1586	mm	107477	Guca1b	NP_666191
1586	rn	316218	Guca1b	NP_001101668
1592	hs	3035	HARS	NP_002100
1592	mm	15115	Hars	NP_032240
1592	rn	307492	Hars	NP_001020585
1593	hs	3064	HTT	NP_002102
1593	mm	15194	Htt	NP_034544
1593	rn	29424	Htt	NP_077333
1596	hs	3096	HIVEP1	NP_002105
1596	mm	110521	Hivep1	NP_031798
1596	rn	117140	Hivep1	NP_001099221
1601	hs	3111	HLA-DOA	NP_002110
1601	mm	15001	H2-Oa	NP_032232
1601	rn	24984	RT1-DOa	NP_898874
1602	hs	3112	HLA-DOB	NP_002111
1602	mm	15002	H2-Ob	NP_034519
1602	rn	365542	RT1-DOb	NP_001008846
1603	hs	3119	HLA-DQB1	NP_001230890
1603	mm	14961	H2-Ab1	NP_996988
1603	rn	309622	RT1-Bb	NP_001004084
1609	hs	3157	HMGCS1	NP_001091742
1609	mm	208715	Hmgcs1	NP_666054
1609	rn	29637	Hmgcs1	NP_058964
1611	hs	3163	HMOX2	NP_001273197
1611	mm	15369	Hmox2	NP_001129538
1611	rn	79239	Hmox2	NP_077363
1612	hs	3164	NR4A1	NP_001189162
1612	mm	15370	Nr4a1	NP_034574
1612	rn	79240	Nr4a1	NP_077364
1615	hs	3211	HOXB1	NP_002135
1615	mm	15407	Hoxb1	NP_032292
1615	rn	303491	Hoxb1	XP_220896
1617	hs	3213	HOXB3	NP_002137
1617	mm	15410	Hoxb3	NP_001073338
1617	rn	303488	Hoxb3	NP_001100512
1619	hs	3236	HOXD10	NP_002139
1619	mm	15430	Hoxd10	NP_038582
1619	rn	303991	Hoxd10	NP_001100564
1620	hs	3242	HPD	NP_002141
1620	mm	15445	Hpd	NP_032303
1620	rn	29531	Hpd	NP_058929
1624	hs	3308	HSPA4	NP_002145
1624	mm	15525	Hspa4	NP_032326
1624	rn	266759	Hspa4	NP_705893
1626	hs	3329	HSPD1	NP_955472
1626	mm	15510	Hspd1	NP_034607
1626	rn	63868	Hspd1	NP_071565
1629	hs	3394	IRF8	NP_002154
1629	mm	15900	Irf8	NP_032346
1629	rn	292060	Irf8	NP_001008722
1631	hs	3397	ID1	NP_002156
1631	mm	15901	Id1	NP_034625
1631	rn	25261	Id1	NP_036929
1632	hs	3398	ID2	NP_002157
1632	mm	15902	Id2	NP_034626
1632	rn	25587	Id2	NP_037192
1633	hs	3399	ID3	NP_002158
1633	mm	15903	Id3	NP_032347
1633	rn	25585	Id3	NP_037190
1640	hs	3456	IFNB1	NP_002167
1640	mm	15977	Ifnb1	NP_034640
1640	rn	24481	Ifnb1	NP_062000
1641	hs	3489	IGFBP6	NP_002169
1641	mm	16012	Igfbp6	NP_032370
1641	rn	25641	Igfbp6	NP_037236
1642	hs	3508	IGHMBP2	NP_002171
1642	mm	20589	Ighmbp2	NP_033238
1642	rn	29532	Ighmbp2	NP_113774
1643	hs	3556	IL1RAP	NP_001161403
1643	mm	16180	Il1rap	NP_001152790
1643	rn	25466	Il1rap	NP_001161312
1645	hs	3572	IL6ST	NP_002175
1645	mm	16195	Il6st	NP_034690
1645	rn	25205	Il6st	NP_001008725
1646	hs	3575	IL7R	NP_002176
1646	mm	16197	Il7r	NP_032398
1646	rn	294797	Il7r	NP_001099888
1648	hs	3593	IL12B	NP_002178
1648	mm	16160	Il12b	NP_032378
1648	rn	64546	Il12b	NP_072133
1649	hs	3596	IL13	NP_002179
1649	mm	16163	Il13	NP_032381
1649	rn	116553	Il13	NP_446280
1650	hs	3601	IL15RA	NP_001243694
1650	mm	16169	Il15ra	NP_032384
1650	rn	690369	Il15ra	XP_002728555
1651	hs	3605	IL17A	NP_002181
1651	mm	16171	Il17a	NP_034682
1651	rn	301289	Il17a	NP_001100367
1652	hs	3623	INHA	NP_002182
1652	mm	16322	Inha	NP_034694
1652	rn	24504	Inha	NP_036722
1653	hs	3624	INHBA	NP_002183
1653	mm	16323	Inhba	NP_032406
1653	rn	29200	Inhba	NP_058824
1654	hs	3625	INHBB	NP_002184
1654	mm	16324	Inhbb	NP_032407
1654	rn	25196	Inhbb	NP_542949
1655	hs	3628	INPP1	NP_002185
1655	mm	16329	Inpp1	NP_032410
1655	rn	316376	Inpp1	NP_001012131
1657	hs	48	ACO1	NP_002188
1657	mm	11428	Aco1	NP_031412
1657	rn	50655	Aco1	NP_059017
1658	hs	3659	IRF1	NP_002189
1658	mm	16362	Irf1	NP_001152868
1658	rn	24508	Irf1	NP_036723
1659	hs	3660	IRF2	NP_002190
1659	mm	16363	Irf2	NP_032417
1659	rn	290749	Irf2	NP_001040551
1661	hs	3670	ISL1	NP_002193
1661	mm	16392	Isl1	NP_067434
1661	rn	64444	Isl1	NP_059035
1662	hs	3673	ITGA2	NP_002194
1662	mm	16398	Itga2	NP_032422
1662	rn	170921	Itga2	XP_345157
1664	hs	3680	ITGA9	NP_002198
1664	mm	104099	Itga9	NP_598482
1664	rn	685004	Itga9	XP_006244235
1666	hs	3683	ITGAL	NP_002200
1666	mm	16408	Itgal	NP_001240801
1666	rn	308995	Itgal	NP_001029170
1667	hs	3697	ITIH1	NP_002206
1667	mm	16424	Itih1	NP_032432
1667	rn	306251	Itih1	NP_001100761
1669	hs	3699	ITIH3	NP_002208
1669	mm	16426	Itih3	NP_032433
1669	rn	50693	Itih3	NP_059047
1670	hs	3700	ITIH4	NP_001159921
1670	mm	16427	Itih4	NP_061216
1670	rn	54404	Itih4	NP_062242
1671	hs	3706	ITPKA	NP_002211
1671	mm	228550	Itpka	NP_666237
1671	rn	81677	Itpka	NP_112307
1672	hs	3707	ITPKB	NP_002212
1672	mm	320404	Itpkb	NP_001074644
1672	rn	54260	Itpkb	NP_062185
1673	hs	3708	ITPR1	NP_001161744
1673	mm	16438	Itpr1	NP_034715
1673	rn	25262	Itpr1	NP_001007236
1675	hs	3710	ITPR3	NP_002215
1675	mm	16440	Itpr3	NP_542120
1675	rn	25679	Itpr3	NP_037270
1676	hs	3712	IVD	NP_002216
1676	mm	56357	Ivd	NP_062800
1676	rn	24513	Ivd	NP_036724
1677	hs	3714	JAG2	NP_002217
1677	mm	16450	Jag2	NP_034718
1677	rn	29147	Jag2	XP_006240728
1678	hs	3716	JAK1	NP_002218
1678	mm	16451	Jak1	NP_666257
1678	rn	84598	Jak1	NP_445918
1679	hs	3725	JUN	NP_002219
1679	mm	16476	Jun	NP_034721
1679	rn	24516	Jun	NP_068607
1680	hs	3728	JUP	NP_068831
1680	mm	16480	Jup	NP_034723
1680	rn	81679	Jup	NP_112309
1683	hs	3741	KCNA5	NP_002225
1683	mm	16493	Kcna5	NP_666095
1683	rn	25470	Kcna5	NP_037104
1684	hs	3742	KCNA6	NP_002226
1684	mm	16494	Kcna6	NP_038596
1684	rn	64358	Kcna6	NP_076444
1687	hs	3760	KCNJ3	NP_002230
1687	mm	16519	Kcnj3	NP_032452
1687	rn	50599	Kcnj3	NP_113798
1688	hs	3763	KCNJ6	NP_002231
1688	mm	16522	Kcnj6	NP_034736
1688	rn	25743	Kcnj6	NP_037324
1689	hs	3766	KCNJ10	NP_002232
1689	mm	16513	Kcnj10	NP_001034573
1689	rn	29718	Kcnj10	NP_113790
1690	hs	3772	KCNJ15	NP_001263364
1690	mm	16516	Kcnj15	NP_001258621
1690	rn	170847	Kcnj15	NP_579855
1691	hs	3775	KCNK1	NP_002236
1691	mm	16525	Kcnk1	NP_032456
1691	rn	59324	Kcnk1	NP_067720
1692	hs	3777	KCNK3	NP_002237
1692	mm	16527	Kcnk3	NP_034738
1692	rn	29553	Kcnk3	NP_203694
1693	hs	3778	KCNMA1	NP_001154824
1693	mm	16531	Kcnma1	NP_001240293
1693	rn	83731	Kcnma1	NP_114016
1696	hs	3783	KCNN4	NP_002241
1696	mm	16534	Kcnn4	NP_001156982
1696	rn	65206	Kcnn4	NP_001257630
1701	hs	3814	KISS1	NP_002247
1701	mm	280287	Kiss1	NP_839991
1701	rn	289023	Kiss1	NP_859043
1705	hs	3824	KLRD1	NP_001107868
1705	mm	16643	Klrd1	NP_034784
1705	rn	25110	Klrd1	NP_036877
1707	hs	3837	KPNB1	NP_002256
1707	mm	16211	Kpnb1	NP_032405
1707	rn	24917	Kpnb1	NP_058759
1710	hs	3843	IPO5	NP_002262
1710	mm	70572	Ipo5	NP_076068
1710	rn	306182	Ipo5	XP_224534
1712	hs	3866	KRT15	NP_002266
1712	mm	16665	Krt15	NP_032495
1712	rn	287700	Krt15	NP_001004022
1713	hs	3880	KRT19	NP_002267
1713	mm	16669	Krt19	NP_032497
1713	rn	360626	Krt19	NP_955792
1715	hs	3886	KRT35	NP_002271
1715	mm	53617	Krt35	NP_058576
1715	rn	287697	Krt35	NP_001008820
1717	hs	3892	KRT86	NP_002275
1717	mm	16679	Krt86	NP_034797
1717	rn	407760	Krt86	NP_001008810
1718	hs	3899	AFF3	NP_001020279
1718	mm	16764	Aff3	NP_034808
1718	rn	363220	Aff3	NP_001178816
1719	hs	3902	LAG3	NP_002277
1719	mm	16768	Lag3	NP_032505
1719	rn	297596	Lag3	NP_997678
1720	hs	3906	LALBA	NP_002280
1720	mm	16770	Lalba	NP_034809
1720	rn	24528	Lalba	NP_036726
1722	hs	3912	LAMB1	NP_002282
1722	mm	16777	Lamb1	NP_032508
1722	rn	298941	Lamb1	XP_003750185
1723	hs	3913	LAMB2	NP_002283
1723	mm	16779	Lamb2	NP_032509
1723	rn	25473	Lamb2	NP_037106
1724	hs	3915	LAMC1	NP_002284
1724	mm	226519	Lamc1	NP_034813
1724	rn	117036	Lamc1	NP_446418
1730	hs	3950	LECT2	NP_002293
1730	mm	16841	Lect2	NP_034832
1730	rn	361205	Lect2	NP_001101875
1731	hs	3953	LEPR	NP_002294
1731	mm	16847	Lepr	NP_666258
1731	rn	24536	Lepr	NP_036728
1734	hs	3976	LIF	NP_002300
1734	mm	16878	Lif	NP_032527
1734	rn	60584	Lif	NP_071532
1735	hs	3977	LIFR	NP_002301
1735	mm	16880	Lifr	NP_038612
1735	rn	81680	Lifr	NP_112310
1736	hs	3981	LIG4	NP_001091738
1736	mm	319583	Lig4	NP_795927
1736	rn	290907	Lig4	NP_001099565
1738	hs	3984	LIMK1	NP_002305
1738	mm	16885	Limk1	NP_034847
1738	rn	65172	Limk1	NP_113915
1741	hs	4015	LOX	NP_002308
1741	mm	16948	Lox	NP_001273111
1741	rn	24914	Lox	NP_058757
1742	hs	4017	LOXL2	NP_002309
1742	mm	94352	Loxl2	NP_201582
1742	rn	290350	Loxl2	NP_001099517
1744	hs	4035	LRP1	NP_002323
1744	mm	16971	Lrp1	NP_032538
1744	rn	299858	Lrp1	NP_001123962
1745	hs	4037	LRP3	NP_002324
1745	mm	435965	Lrp3	NP_001019878
1745	rn	89787	Lrp3	NP_445993
1746	hs	4041	LRP5	NP_002326
1746	mm	16973	Lrp5	NP_032539
1746	rn	293649	Lrp5	NP_001099791
1747	hs	4040	LRP6	NP_002327
1747	mm	16974	Lrp6	NP_032540
1747	rn	312781	Lrp6	NP_001101362
1750	hs	4046	LSP1	NP_002330
1750	mm	16985	Lsp1	NP_062264
1750	rn	361680	Lsp1	NP_001020591
1752	hs	4050	LTB	NP_002332
1752	mm	16994	Ltb	NP_032544
1752	rn	361795	Ltb	NP_997672
1753	hs	4055	LTBR	NP_002333
1753	mm	17000	Ltbr	NP_034866
1753	rn	297604	Ltbr	NP_001008316
1754	hs	4057	LTF	NP_002334
1754	mm	17002	Ltf	NP_032548
1754	rn	301034	Ltf	NP_001100334
1758	hs	4062	LY6H	NP_001129127
1758	mm	23934	Ly6h	NP_035967
1758	rn	300025	Ly6h	NP_001128311
1759	hs	4063	LY9	NP_002339
1759	mm	17085	Ly9	NP_032560
1759	rn	289227	Ly9	NP_001178602
1762	hs	4068	SH2D1A	NP_002342
1762	mm	20400	Sh2d1a	NP_035494
1762	rn	501502	Sh2d1a	NP_001102783
1763	hs	4070	TACSTD2	NP_002344
1763	mm	56753	Tacstd2	NP_064431
1763	rn	494343	Tacstd2	NP_001009540
1764	hs	4072	EPCAM	NP_002345
1764	mm	17075	Epcam	NP_032558
1764	rn	171577	Epcam	NP_612550
1767	hs	4084	MXD1	NP_002348
1767	mm	17119	Mxd1	NP_034881
1767	rn	362391	Mxd1	NP_001094219
1768	hs	4085	MAD2L1	NP_002349
1768	mm	56150	Mad2l1	NP_062372
1768	rn	297176	Mad2l1	NP_001100064
1770	hs	7975	MAFK	NP_002351
1770	mm	17135	Mafk	NP_034887
1770	rn	246760	Mafk	NP_663706
1771	hs	4099	MAG	NP_002352
1771	mm	17136	Mag	NP_034888
1771	rn	29409	Mag	NP_058886
1776	hs	4116	MAGOH	NP_002361
1776	mm	17149	Magoh	NP_001269666
1776	rn	298385	Magoh	NP_001094006
1777	hs	4124	MAN2A1	NP_002363
1777	mm	17158	Man2a1	NP_032575
1777	rn	25478	Man2a1	NP_037111
1778	hs	4130	MAP1A	NP_002364
1778	mm	17754	Map1a	NP_115769
1778	rn	25152	Map1a	NP_112257
1779	hs	4133	MAP2	NP_002365
1779	mm	17756	Map2	NP_001035023
1779	rn	25595	Map2	NP_037198
1780	hs	4134	MAP4	NP_002366
1780	mm	17758	Map4	NP_001192261
1780	rn	367171	Map4	NP_001019449
1782	hs	4142	MAS1	NP_002368
1782	mm	17171	Mas1	NP_032578
1782	rn	25153	Mas1	NP_036889
1783	hs	4146	MATN1	NP_002370
1783	mm	17180	Matn1	NP_034899
1783	rn	297894	Matn1	NP_001006980
1785	hs	4148	MATN3	NP_002372
1785	mm	17182	Matn3	NP_034900
1785	rn	313954	Matn3	NP_001101483
1786	hs	4149	MAX	NP_002373
1786	mm	17187	Max	NP_032584
1786	rn	60661	Max	NP_071546
1789	hs	4157	MC1R	NP_002377
1789	mm	17199	Mc1r	NP_032585
1789	rn	102552838	Mc1r	XP_006255857
1791	hs	4172	MCM3	NP_002379
1791	mm	17215	Mcm3	NP_032589
1791	rn	316273	Mcm3	NP_001178734
1792	hs	4192	MDK	NP_002382
1792	mm	17242	Mdk	NP_034914
1792	rn	81517	Mdk	NP_110486
1793	hs	4193	MDM2	NP_002383
1793	mm	17246	Mdm2	NP_034916
1793	rn	314856	Mdm2	NP_001101569
1794	hs	4194	MDM4	NP_002384
1794	mm	17248	Mdm4	NP_032601
1794	rn	304798	Mdm4	NP_001012026
1795	hs	6520	SLC3A2	NP_001012682
1795	mm	17254	Slc3a2	NP_001154885
1795	rn	50567	Slc3a2	NP_062156
1800	hs	4232	MEST	NP_002393
1800	mm	17294	Mest	NP_032616
1800	rn	58827	Mest	NP_001009617
1801	hs	4237	MFAP2	NP_002394
1801	mm	17150	Mfap2	NP_001155271
1801	rn	313662	Mfap2	NP_001101459
1803	hs	4242	MFNG	NP_002396
1803	mm	17305	Mfng	NP_032621
1803	rn	315119	Mfng	NP_954541
1804	hs	4245	MGAT1	NP_002397
1804	mm	17308	Mgat1	NP_001103620
1804	rn	81519	Mgat1	NP_110488
1806	hs	4247	MGAT2	NP_002399
1806	mm	217664	Mgat2	NP_666147
1806	rn	94273	Mgat2	NP_446056
1808	hs	4249	MGAT5	NP_002401
1808	mm	107895	Mgat5	NP_660110
1808	rn	65271	Mgat5	NP_075583
1811	hs	4258	MGST2	NP_002404
1811	mm	211666	Mgst2	NP_778160
1811	rn	295037	Mgst2	NP_001099900
1814	hs	4288	MKI67	NP_002408
1814	mm	17345	Mki67	NP_001074586
1814	rn	291234	Mki67	NP_001258295
1820	hs	4327	MMP19	NP_002420
1820	mm	58223	Mmp19	NP_067387
1820	rn	304608	Mmp19	NP_001100629
1821	hs	4331	MNAT1	NP_002422
1821	mm	17420	Mnat1	NP_032638
1821	rn	266713	Mnat1	NP_703202
1824	hs	4350	MPG	NP_001015052
1824	mm	268395	Mpg	NP_034952
1824	rn	24561	Mpg	NP_036733
1825	hs	4351	MPI	NP_002426
1825	mm	110119	Mpi	NP_080113
1825	rn	300741	Mpi	NP_001004081
1829	hs	4437	MSH3	NP_002430
1829	mm	17686	Msh3	NP_034959
1829	rn	499505	Msh3	NP_001178886
1830	hs	4438	MSH4	NP_002431
1830	mm	55993	Msh4	NP_114076
1830	rn	295541	Msh4	NP_001099947
1832	hs	4477	MSMB	NP_002434
1832	mm	17695	Msmb	NP_065622
1832	rn	29311	Msmb	NP_062061
1833	hs	4478	MSN	NP_002435
1833	mm	17698	Msn	NP_034963
1833	rn	81521	Msn	NP_110490
1834	hs	4294	MAP3K10	NP_002437
1834	mm	269881	Map3k10	NP_001074761
1834	rn	308463	Map3k10	NP_001178550
1835	hs	4486	MST1R	NP_002438
1835	mm	19882	Mst1r	NP_033100
1835	rn	300999	Mst1r	NP_001100325
1836	hs	4487	MSX1	NP_002439
1836	mm	17701	Msx1	NP_034965
1836	rn	81710	Msx1	NP_112321
1837	hs	4488	MSX2	NP_002440
1837	mm	17702	Msx2	NP_038629
1837	rn	25483	Msx2	NP_037114
1839	hs	4521	NUDT1	NP_945190
1839	mm	17766	Nudt1	NP_032663
1839	rn	117260	Nudt1	NP_476461
1840	hs	4528	MTIF2	NP_001005369
1840	mm	76784	Mtif2	NP_598528
1840	rn	305606	Mtif2	NP_001004254
1842	hs	3662	IRF4	NP_002451
1842	mm	16364	Irf4	NP_038702
1842	rn	291100	Irf4	NP_001099578
1843	hs	4597	MVD	NP_002452
1843	mm	192156	Mvd	NP_619597
1843	rn	81726	Mvd	NP_112324
1846	hs	4604	MYBPC1	NP_996556
1846	mm	109272	Mybpc1	NP_780627
1846	rn	362867	Mybpc1	NP_001094228
1847	hs	4605	MYBL2	NP_002457
1847	mm	17865	Mybl2	NP_032678
1847	rn	296344	Mybl2	NP_001100006
1849	hs	4615	MYD88	NP_002459
1849	mm	17874	Myd88	NP_034981
1849	rn	301059	Myd88	NP_937763
1850	hs	4618	MYF6	NP_002460
1850	mm	17878	Myf6	NP_032683
1850	rn	25714	Myf6	NP_037304
1854	hs	4656	MYOG	NP_002470
1854	mm	17928	Myog	NP_112466
1854	rn	29148	Myog	NP_058811
1857	hs	4682	NUBP1	NP_002475
1857	mm	26425	Nubp1	NP_036085
1857	rn	287042	Nubp1	NP_001009619
1858	hs	4683	NBN	NP_002476
1858	mm	27354	Nbn	NP_038780
1858	rn	85482	Nbn	NP_620228
1859	hs	4686	NCBP1	NP_002477
1859	mm	433702	Ncbp1	NP_001028373
1859	rn	298075	Ncbp1	NP_001014785
1861	hs	4700	NDUFA6	NP_002481
1861	mm	67130	Ndufa6	NP_080263
1861	rn	315167	Ndufa6	NP_001123977
1864	hs	4712	NDUFB6	NP_002484
1864	mm	230075	Ndufb6	NP_001028477
1864	rn	297990	Ndufb6	NP_001100116
1865	hs	4717	NDUFC1	NP_002485
1865	mm	66377	Ndufc1	NP_079799
1865	rn	689938	Ndufc1	XP_003749323
1866	hs	4724	NDUFS4	NP_002486
1866	mm	17993	Ndufs4	NP_035017
1866	rn	499529	Ndufs4	NP_001020317
1867	hs	4728	NDUFS8	NP_002487
1867	mm	225887	Ndufs8	NP_001258372
1867	rn	293652	Ndufs8	NP_001099792
1869	hs	4752	NEK3	NP_002489
1869	mm	23954	Nek3	NP_035978
1869	rn	306576	Nek3	XP_006253421
1870	hs	4756	NEO1	NP_002490
1870	mm	18007	Neo1	NP_032710
1870	rn	81735	Neo1	XP_006243248
1871	hs	4760	NEUROD1	NP_002491
1871	mm	18012	Neurod1	NP_035024
1871	rn	29458	Neurod1	NP_062091
1872	hs	4784	NFIX	NP_001257972
1872	mm	18032	Nfix	NP_001075450
1872	rn	81524	Nfix	NP_110493
1873	hs	4791	NFKB2	NP_001070962
1873	mm	18034	Nfkb2	NP_001170841
1873	rn	309452	Nfkb2	NP_001008350
1875	hs	4799	NFX1	NP_002495
1875	mm	74164	Nfx1	NP_076228
1875	rn	313166	Nfx1	NP_001019955
1876	hs	4803	NGF	NP_002497
1876	mm	18049	Ngf	NP_038637
1876	rn	310738	Ngf	NP_001263984
1877	hs	4804	NGFR	NP_002498
1877	mm	18053	Ngfr	NP_150086
1877	rn	24596	Ngfr	NP_036742
1878	hs	4811	NID1	NP_002499
1878	mm	18073	Nid1	NP_035047
1878	rn	25494	Nid1	XP_213954
1879	hs	4821	NKX2-2	NP_002500
1879	mm	18088	Nkx2-2	NP_035049
1879	rn	366214	Nkx2-2	NP_001178833
1880	hs	10457	GPNMB	NP_001005340
1880	mm	93695	Gpnmb	NP_444340
1880	rn	113955	Gpnmb	NP_579832
1884	hs	4856	NOV	NP_002505
1884	mm	18133	Nov	NP_035060
1884	rn	81526	Nov	NP_110495
1886	hs	4861	NPAS1	NP_002508
1886	mm	18142	Npas1	NP_032744
1886	rn	308387	Npas1	NP_001100949
1887	hs	4862	NPAS2	NP_002509
1887	mm	18143	Npas2	NP_032745
1887	rn	316351	Npas2	NP_001101684
1888	hs	4863	NPAT	NP_002510
1888	mm	244879	Npat	NP_001074621
1888	rn	315666	Npat	NP_001101617
1891	hs	4884	NPTX1	NP_002513
1891	mm	18164	Nptx1	NP_032756
1891	rn	266777	Nptx1	NP_714957
1892	hs	4885	NPTX2	NP_002514
1892	mm	53324	Nptx2	NP_058069
1892	rn	288475	Nptx2	NP_001029371
1895	hs	4907	NT5E	NP_002517
1895	mm	23959	Nt5e	NP_035981
1895	rn	58813	Nt5e	NP_067587
1896	hs	4908	NTF3	NP_001096124
1896	mm	18205	Ntf3	NP_001157507
1896	rn	81737	Ntf3	NP_001257798
1897	hs	4913	NTHL1	NP_002519
1897	mm	18207	Nthl1	NP_032769
1897	rn	29541	Nthl1	NP_001099198
1898	hs	4914	NTRK1	NP_002520
1898	mm	18211	Ntrk1	NP_001028296
1898	rn	59109	Ntrk1	NP_067600
1901	hs	4927	NUP88	NP_002523
1901	mm	19069	Nup88	NP_001076800
1901	rn	113929	Nup88	NP_446068
1902	hs	4931	NVL	NP_002524
1902	mm	67459	Nvl	NP_080447
1902	rn	289323	Nvl	NP_001099450
1905	hs	100506658	OCLN	NP_001192183
1905	mm	18260	Ocln	NP_032782
